# Информация по метеостанции 259130 Магадан Географические координаты: 59.550,150.783 Первое наблюдение: 03.03.1946 Последнее наблюдение: 31.12.2021;;;;;;;
Дата; Максимальная температура; Минимальная температура;Средняя температура; Атмосферное давление; Скорость ветра; Осадки; Эффективная температура
09.07.1987; 10.4; 7.0; 8.1;9999;4;0; 5.1
10.07.1987; 8.7; 6.9; 8.2;9999;3;0; 5.9
11.07.1987; 12.9; 7.9; 10.1;9999;2;0; 8.6
12.07.1987; 11.8; 8.7; 10.5;9999;2;7; 9.3
13.07.1987; 15.2; 10.0; 13.1;9999;5;0; 9.8
14.07.1987; 12.4; 9.8; 10.6;9999;3;1; 8.7
15.07.1987; 15.3; 9.2; 11.9;9999;2;3; 10.7
16.07.1987; 11.1; 6.4; 8.3;9999;3;0; 6.1
17.07.1987; 8.9; 6.2; 7.6;9999;4;0; 4.6
18.07.1987; 11.6; 6.4; 8.1;9999;4;0; 5.3
19.07.1987; 9.6; 6.7; 8.2;9999;3;0; 6.0
20.07.1987; 11.4; 7.3; 9.3;9999;4;0; 6.5
21.07.1987; 10.1; 6.2; 7.6;9999;4;1; 4.6
22.07.1987; 11.8; 6.2; 9.1;9999;3;0; 7.0
23.07.1987; 10.3; 7.8; 8.8;9999;3;0; 6.7
24.07.1987; 12.3; 5.9; 8.4;9999;3;0; 6.2
25.07.1987; 11.0; 5.1; 8.1;9999;3;0; 5.8
26.07.1987; 14.7; 11.2; 11.9;9999;2;0; 10.7
27.07.1987; 14.1; 11.0; 12.3;9999;3;2; 10.4
28.07.1987; 23.2; 10.3; 15.3;9999;4;0; 12.8
29.07.1987; 13.3; 9.8; 11.3;9999;2;1; 9.6
30.07.1987; 17.0; 8.2; 12.4;9999;3;0; 10.2
31.07.1987; 16.8; 8.2; 11.9;9999;3;0; 9.6
01.08.1987; 16.4; 8.2; 11.7;9999;3;0; 9.5
02.08.1987; 15.7; 8.1; 12.1;9999;2;0; 10.8
03.08.1987; 14.1; 8.5; 11.4;9999;3;0; 9.6
04.08.1987; 13.4; 9.2; 10.3;9999;4;0; 7.7
05.08.1987; 12.0; 9.1; 10.6;9999;7;0; 6.1
06.08.1987; 11.5; 9.2; 10.5;9999;4;0; 7.9
07.08.1987; 15.6; 9.2; 13.4;9999;2;0; 11.9
08.08.1987; 17.8; 10.4; 13.8;9999;3;0; 11.3
09.08.1987; 16.2; 9.0; 12.2;9999;2;0; 10.8
10.08.1987; 13.6; 8.2; 10.3;9999;3;0; 8.4
11.08.1987; 12.4; 8.2; 10.7;9999;4;0; 8.3
12.08.1987; 12.5; 10.2; 11.3;9999;1;1; 11.0
13.08.1987; 12.4; 10.4; 11.3;9999;1;2; 11.0
14.08.1987; 13.6; 10.7; 11.8;9999;2;0; 10.9
15.08.1987; 13.1; 11.0; 12.1;9999;2;0; 11.3
16.08.1987; 15.0; 10.4; 12.5;9999;4;0; 10.3
17.08.1987; 16.4; 10.1; 12.9;9999;5;0; 9.3
18.08.1987; 12.4; 8.4; 9.9;9999;2;0; 8.0
19.08.1987; 12.9; 8.5; 10.2;9999;2;2; 8.7
20.08.1987; 12.8; 8.4; 9.9;9999;2;2; 8.4
21.08.1987; 12.8; 8.4; 10.1;9999;1;1; 9.3
22.08.1987; 10.4; 8.0; 9.9;9999;2;1; 8.7
23.08.1987; 12.4; 9.3; 10.6;9999;2;6; 9.4
24.08.1987; 11.2; 8.3; 9.8;9999;2;2; 8.2
25.08.1987; 14.6; 7.4; 10.3;9999;2;0; 8.4
26.08.1987; 14.2; 6.7; 11.2;9999;2;0; 9.5
27.08.1987; 14.9; 8.4; 11.8;9999;2;0; 10.3
28.08.1987; 16.0; 8.1; 10.9;9999;2;0; 9.6
29.08.1987; 13.1; 7.2; 9.8;9999;3;0; 7.7
30.08.1987; 10.7; 6.4; 8.2;9999;2;0; 6.7
31.08.1987; 9.1; 6.1; 7.8;9999;3;0; 5.5
01.09.1987; 12.8; 5.3; 10.0;9999;2;0; 8.6
02.09.1987; 13.3; 9.1; 11.2;9999;3;0; 9.1
03.09.1987; 12.4; 5.6; 8.3;9999;3;14; 5.7
04.09.1987; 13.0; 3.3; 7.6;9999;3;0; 4.3
05.09.1987; 8.8; 3.2; 5.5;9999;8;4; -0.9
06.09.1987; 5.9; 3.0; 4.8;9999;8;10; -1.6
07.09.1987; 8.3; 3.7; 5.4;9999;2;1; 3.0
08.09.1987; 9.3; 2.2; 5.3;9999;3;0; 2.1
09.09.1987; 8.2; 1.6; 4.4;9999;3;0; 1.5
10.09.1987; 8.4; 1.4; 6.4;9999;4;0; 3.2
11.09.1987; 10.3; 4.8; 8.2;9999;2;0; 6.5
12.09.1987; 8.5; 7.3; 7.8;9999;4;6; 4.8
13.09.1987; 9.3; 6.6; 7.7;9999;5;31; 3.9
14.09.1987; 9.7; 6.5; 8.0;9999;5;2; 3.8
15.09.1987; 8.0; 5.5; 6.8;9999;7;0; 0.9
16.09.1987; 8.6; 4.7; 6.6;9999;4;0; 2.6
17.09.1987; 8.8; 0.7; 3.8;9999;3;0; 0.3
18.09.1987; 9.4; 0.7; 6.7;9999;4;0; 2.9
19.09.1987; 8.7; 2.4; 5.0;9999;4;23; 1.5
20.09.1987; 11.6; 1.0; 6.6;9999;3;0; 3.0
21.09.1987; 9.0; 2.2; 5.2;9999;3;0; 1.8
22.09.1987; 3.2; 0.6; 1.8;9999;7;29; -4.1
23.09.1987; 6.3; 1.3; 4.3;9999;3;10; 1.4
24.09.1987; 7.5; 3.6; 5.2;9999;3;1; 2.3
25.09.1987; 5.8; 2.3; 4.2;9999;2;2; 1.8
26.09.1987; 6.9; 1.2; 3.4;9999;6;0; -2.3
27.09.1987; 1.9; -1.5; 0.4;9999;10;1; -7.8
28.09.1987; 2.4; 0.5; 1.7;9999;4;9; -2.3
29.09.1987; 4.7; -1.3; 1.9;9999;3;1; -1.7
30.09.1987; 4.4; -1.5; 2.4;9999;2;0; -0.4
01.10.1987; 4.7; 0.0; 3.0;9999;4;0; -0.9
02.10.1987; 4.2; 1.8; 3.5;9999;3;1; 0.5
03.10.1987; 6.8; 2.9; 5.6;9999;6;5; 0.9
04.10.1987; 6.2; 4.3; 5.2;9999;8;44; -1.0
05.10.1987; 7.8; 1.5; 4.7;9999;4;5; 0.7
06.10.1987; 7.4; 1.3; 4.4;9999;3;0; 0.7
07.10.1987; 3.5; 1.4; 2.6;9999;5;3; -2.0
08.10.1987; 5.8; 0.7; 5.1;9999;8;17; -1.0
09.10.1987; 3.8; -0.2; 1.7;9999;2;41; -1.1
10.10.1987; 3.3; -1.8; 0.3;9999;1;5; -2.0
11.10.1987; 3.3; -2.4; -1.0;9999;2;17; -4.0
12.10.1987; -0.4; -5.1; -3.2;9999;1;7; -5.9
13.10.1987; 0.2; -7.7; -4.4;9999;3;0; -8.7
14.10.1987; -3.7; -8.8; -5.8;9999;3;0; -10.2
15.10.1987; -4.1; -11.3; -8.2;9999;3;0; -12.8
16.10.1987; -1.9; -11.3; -7.4;9999;3;0; -12.0
17.10.1987; -5.4; -12.2; -9.2;9999;3;0; -13.9
18.10.1987; -5.6; -12.5; -9.5;9999;2;0; -13.6
19.10.1987; -6.0; -12.3; -9.3;9999;3;0; -14.0
20.10.1987; -5.7; -11.6; -6.9;9999;6;0; -13.3
21.10.1987; -2.3; -7.4; -3.3;9999;5;0; -8.7
22.10.1987; 1.0; -4.1; -0.4;9999;4;1; -4.9
23.10.1987; -0.8; -2.8; -1.8;9999;3;2; -5.6
24.10.1987; -1.1; -8.1; -3.8;9999;1;5; -6.6
25.10.1987; -3.7; -10.5; -7.2;9999;3;0; -11.7
26.10.1987; -5.8; -10.7; -7.0;9999;5;0; -12.8
27.10.1987; -4.0; -8.2; -5.2;9999;3;5; -9.3
28.10.1987; -1.7; -8.9; -6.0;9999;2;2; -9.7
29.10.1987; -4.1; -9.8; -6.5;9999;2;0; -10.3
30.10.1987; -1.3; -7.1; -3.3;9999;4;0; -8.2
31.10.1987; -3.2; -10.4; -7.4;9999;4;0; -12.6
01.11.1987; -3.8; -11.9; -9.2;9999;2;0; -13.3
02.11.1987; -6.3; -12.5; -8.7;9999;2;0; -12.7
03.11.1987; -7.5; -12.8; -10.4;9999;3;0; -15.1
04.11.1987; -9.6; -13.0; -11.5;9999;3;0; -16.3
05.11.1987; -7.6; -12.9; -9.4;9999;1;0; -12.7
06.11.1987; -5.9; -11.3; -8.1;9999;3;0; -12.6
07.11.1987; -6.6; -10.6; -7.9;9999;5;0; -13.8
08.11.1987; -5.0; -8.4; -6.3;9999;6;0; -12.6
09.11.1987; -4.2; -6.6; -5.3;9999;9;0; -13.4
10.11.1987; -4.5; -6.3; -5.4;9999;5;5; -10.9
11.11.1987; -2.9; -5.6; -3.9;9999;7;0; -10.6
12.11.1987; -4.1; -6.4; -5.0;9999;7;1; -11.8
13.11.1987; -4.1; -8.4; -6.1;9999;5;1; -11.8
14.11.1987; -6.4; -9.8; -8.4;9999;3;0; -13.1
15.11.1987; -7.0; -15.7; -11.9;9999;3;0; -16.8
16.11.1987; -8.9; -15.7; -12.1;9999;7;0; -19.6
17.11.1987; -5.3; -12.4; -6.7;9999;8;3; -14.3
18.11.1987; -7.5; -14.7; -11.1;9999;4;3; -16.4
19.11.1987; -11.8; -14.7; -13.1;9999;4;0; -18.6
20.11.1987; -4.3; -14.7; -5.9;9999;5;0; -11.5
21.11.1987; -4.9; -6.4; -5.8;9999;6;0; -12.1
22.11.1987; -4.1; -10.5; -7.8;9999;8;0; -15.6
23.11.1987; -6.4; -11.5; -8.9;9999;9;0; -17.4
24.11.1987; -5.9; -11.8; -8.2;9999;5;0; -14.0
25.11.1987; -4.9; -8.4; -5.8;9999;6;0; -12.1
26.11.1987; -4.4; -8.8; -6.2;9999;3;0; -10.6
27.11.1987; -7.8; -13.7; -10.2;9999;4;0; -15.6
28.11.1987; -11.7; -14.3; -12.9;9999;5;0; -19.1
29.11.1987; -10.9; -15.5; -13.4;9999;4;0; -19.0
30.11.1987; -12.7; -17.0; -15.4;9999;3;0; -20.4
01.12.1987; -11.6; -17.1; -12.9;9999;4;0; -18.4
02.12.1987; -11.0; -13.8; -12.3;9999;4;4; -17.7
03.12.1987; -11.6; -17.2; -14.5;9999;4;0; -20.1
04.12.1987; -14.1; -17.3; -15.6;9999;4;0; -21.3
05.12.1987; -13.9; -16.8; -15.1;9999;3;0; -20.1
06.12.1987; -12.9; -16.8; -14.2;9999;3;1; -19.1
07.12.1987; -13.9; -17.1; -14.9;9999;3;1; -19.8
08.12.1987; -12.5; -18.5; -15.7;9999;4;1; -21.4
09.12.1987; -16.8; -20.7; -18.6;9999;3;0; -23.8
10.12.1987; -19.7; -23.2; -21.7;9999;4;0; -27.8
11.12.1987; -18.6; -23.3; -20.2;9999;5;0; -26.8
12.12.1987; -18.7; -23.4; -21.1;9999;3;0; -26.5
13.12.1987; -17.2; -23.6; -18.8;9999;7;0; -26.6
14.12.1987; -20.7; -22.1; -21.6;9999;7;0; -29.6
15.12.1987; -21.7; -26.7; -24.5;9999;3;0; -30.0
16.12.1987; -24.5; -26.7; -25.9;9999;3;0; -31.5
17.12.1987; -24.3; -26.7; -25.6;9999;3;0; -31.2
18.12.1987; -23.5; -27.2; -24.2;9999;3;0; -29.7
19.12.1987; -23.3; -25.6; -24.6;9999;4;0; -30.8
20.12.1987; -24.2; -25.7; -25.0;9999;5;0; -31.9
21.12.1987; -22.7; -25.5; -24.0;9999;4;0; -30.2
22.12.1987; -22.9; -25.1; -24.4;9999;3;0; -29.9
23.12.1987; -22.8; -25.2; -23.8;9999;4;0; -29.9
24.12.1987; -18.7; -24.4; -20.3;9999;4;0; -26.2
25.12.1987; -16.2; -20.6; -18.6;9999;4;0; -24.4
26.12.1987; -17.8; -21.1; -18.9;9999;7;0; -26.7
27.12.1987; -19.4; -21.6; -20.9;9999;5;0; -27.5
28.12.1987; -19.2; -23.1; -21.1;9999;3;0; -26.5
29.12.1987; -21.4; -26.4; -24.1;9999;3;0; -29.6
30.12.1987; -24.1; -26.9; -25.1;9999;3;0; -30.7
31.12.1987; -22.0; -26.3; -23.4;9999;2;0; -28.2
01.01.1988; -22.6; -28.1; -25.9;9999;2;0; -30.8
02.01.1988; -26.0; -28.1; -27.2;9999;3;0; -32.9
03.01.1988; -23.9; -26.6; -25.1;9999;4;0; -31.3
04.01.1988; -15.4; -26.9; -18.3;9999;1;0; -22.2
05.01.1988; -14.0; -20.4; -17.8;9999;5;0; -24.3
06.01.1988; -19.9; -26.6; -23.4;9999;2;0; -28.2
07.01.1988; -25.6; -28.7; -27.7;9999;3;0; -33.4
08.01.1988; -26.1; -29.0; -27.7;9999;4;0; -34.0
09.01.1988; -18.8; -29.1; -22.1;9999;4;0; -28.2
10.01.1988; -14.7; -23.0; -17.2;9999;3;0; -22.4
11.01.1988; -10.1; -19.3; -11.6;9999;3;0; -16.4
12.01.1988; -7.5; -13.5; -9.1;9999;4;0; -14.4
13.01.1988; -9.3; -15.5; -13.3;9999;4;0; -18.9
14.01.1988; -13.8; -16.9; -15.9;9999;4;0; -21.6
15.01.1988; -13.9; -17.9; -15.9;9999;3;0; -21.0
16.01.1988; -15.5; -20.2; -17.2;9999;4;0; -23.0
17.01.1988; -18.8; -22.0; -20.4;9999;4;0; -26.4
18.01.1988; -18.2; -22.0; -18.8;9999;3;0; -24.0
19.01.1988; -18.1; -21.2; -19.6;9999;3;0; -24.8
20.01.1988; -19.3; -24.8; -22.4;9999;3;0; -27.8
21.01.1988; -21.1; -26.3; -24.1;9999;3;0; -29.6
22.01.1988; -23.4; -27.1; -25.5;9999;3;0; -31.1
23.01.1988; -15.3; -27.1; -20.7;9999;9;0; -29.9
24.01.1988; -9.5; -22.3; -12.3;9999;11;2; -22.3
25.01.1988; -9.0; -13.1; -10.9;9999;8;2; -18.8
26.01.1988; -10.1; -13.0; -11.1;9999;5;2; -17.1
27.01.1988; -8.9; -15.1; -11.6;9999;3;0; -16.4
28.01.1988; -12.1; -17.8; -15.3;9999;3;0; -20.3
29.01.1988; -15.9; -20.3; -18.3;9999;3;0; -23.5
30.01.1988; -16.9; -21.4; -19.4;9999;3;1; -24.6
31.01.1988; -13.9; -21.7; -14.6;9999;7;1; -22.2
01.02.1988; -14.2; -21.0; -17.6;9999;3;0; -22.8
02.02.1988; -14.9; -21.2; -17.4;9999;1;1; -21.2
03.02.1988; -17.4; -21.5; -19.4;9999;3;1; -24.6
04.02.1988; -3.0; -22.5; -5.9;9999;8;0; -13.6
05.02.1988; -3.9; -10.1; -8.1;9999;6;0; -14.7
06.02.1988; -8.3; -11.0; -9.3;9999;6;0; -16.0
07.02.1988; -9.4; -14.7; -12.4;9999;6;0; -19.2
08.02.1988; -9.3; -14.9; -10.2;9999;5;1; -16.2
09.02.1988; -9.3; -12.0; -11.0;9999;5;0; -17.1
10.02.1988; -9.2; -15.5; -12.7;9999;2;0; -16.9
11.02.1988; -12.5; -16.3; -14.4;9999;2;0; -18.7
12.02.1988; -13.9; -16.9; -15.2;9999;3;0; -20.2
13.02.1988; -14.3; -18.4; -16.8;9999;2;0; -21.3
14.02.1988; -13.4; -18.5; -15.7;9999;4;0; -21.4
15.02.1988; -11.6; -17.5; -12.7;9999;5;0; -18.9
16.02.1988; -10.1; -13.5; -11.3;9999;5;0; -17.2
17.02.1988; -10.2; -16.8; -13.5;9999;6;1; -20.3
18.02.1988; -12.9; -19.7; -16.4;9999;5;0; -22.8
19.02.1988; -14.5; -19.9; -17.6;9999;3;0; -22.8
20.02.1988; -15.4; -21.5; -19.1;9999;3;0; -24.4
21.02.1988; -13.5; -22.5; -19.1;9999;2;0; -23.7
22.02.1988; -15.1; -23.5; -20.1;9999;2;0; -24.8
23.02.1988; -16.1; -23.9; -20.1;9999;2;0; -24.8
24.02.1988; -15.7; -23.5; -20.4;9999;2;0; -25.1
25.02.1988; -16.4; -23.8; -20.6;9999;2;0; -25.3
26.02.1988; -16.6; -24.3; -21.0;9999;2;0; -25.7
27.02.1988; -17.4; -24.6; -21.7;9999;3;0; -27.1
28.02.1988; -15.8; -24.6; -20.2;9999;3;0; -25.5
29.02.1988; -17.2; -24.5; -20.8;9999;3;0; -26.2
01.03.1988; -17.4; -24.7; -21.1;9999;2;0; -25.8
02.03.1988; -17.4; -24.0; -21.1;9999;3;0; -26.4
03.03.1988; -18.1; -22.3; -20.6;9999;4;0; -26.6
04.03.1988; -17.6; -25.0; -21.2;9999;3;0; -26.6
05.03.1988; -19.3; -27.7; -23.5;9999;3;0; -29.0
06.03.1988; -20.2; -27.9; -24.0;9999;3;0; -29.5
07.03.1988; -20.6; -27.3; -23.8;9999;1;0; -28.0
08.03.1988; -17.9; -26.7; -21.4;9999;2;0; -26.1
09.03.1988; -18.0; -23.4; -20.6;9999;4;2; -26.5
10.03.1988; -17.2; -22.6; -19.8;9999;5;0; -26.3
11.03.1988; -16.9; -23.1; -20.2;9999;3;0; -25.5
12.03.1988; -14.7; -23.3; -18.9;9999;2;0; -23.5
13.03.1988; -13.7; -22.4; -17.7;9999;3;0; -22.9
14.03.1988; -6.4; -20.5; -8.5;9999;9;0; -17.1
15.03.1988; -2.5; -5.5; -3.7;9999;9;0; -11.7
16.03.1988; 0.5; -4.5; -0.4;9999;11;0; -9.4
17.03.1988; -1.2; -3.7; -2.9;9999;11;0; -12.1
18.03.1988; -2.3; -4.3; -3.4;9999;8;0; -10.8
19.03.1988; 0.0; -6.8; -4.0;9999;2;0; -7.6
20.03.1988; 0.4; -8.5; -3.9;9999;5;0; -9.6
21.03.1988; -2.0; -10.6; -6.4;9999;2;0; -10.2
22.03.1988; -4.0; -10.8; -7.4;9999;2;0; -11.1
23.03.1988; -5.9; -10.9; -7.9;9999;3;1; -12.2
24.03.1988; -5.7; -10.4; -7.4;9999;2;1; -11.2
25.03.1988; -2.7; -9.1; -5.1;9999;8;0; -12.9
26.03.1988; -3.3; -7.2; -5.2;9999;6;0; -11.5
27.03.1988; -1.3; -7.1; -4.6;9999;4;0; -9.5
28.03.1988; -1.1; -8.8; -5.2;9999;3;0; -9.5
29.03.1988; -2.4; -9.4; -5.7;9999;2;0; -9.2
30.03.1988; -1.5; -10.0; -6.1;9999;3;0; -10.3
31.03.1988; -3.0; -9.6; -6.6;9999;1;0; -9.6
01.04.1988; -4.6; -9.9; -7.6;9999;2;0; -11.3
02.04.1988; -4.7; -10.4; -7.4;9999;2;0; -11.1
03.04.1988; -4.1; -9.4; -7.2;9999;2;0; -10.9
04.04.1988; -4.1; -9.8; -7.1;9999;1;0; -10.1
05.04.1988; -5.0; -10.9; -7.3;9999;3;0; -11.6
06.04.1988; -5.9; -8.9; -7.6;9999;3;0; -11.9
07.04.1988; -5.7; -10.4; -8.6;9999;2;0; -12.4
08.04.1988; -7.6; -10.6; -8.7;9999;4;1; -13.8
09.04.1988; -6.5; -10.5; -8.2;9999;3;1; -12.6
10.04.1988; -2.5; -11.4; -6.5;9999;2;0; -10.2
11.04.1988; -2.9; -10.2; -6.4;9999;3;0; -10.7
12.04.1988; -1.6; -8.4; -6.1;9999;4;0; -11.0
13.04.1988; -5.2; -8.4; -6.0;9999;5;1; -11.5
14.04.1988; -1.5; -7.8; -4.3;9999;3;4; -8.5
15.04.1988; -2.7; -7.8; -3.7;9999;4;0; -8.3
16.04.1988; -2.3; -4.0; -3.0;9999;4;0; -7.4
17.04.1988; 2.2; -8.6; -4.2;9999;2;0; -7.9
18.04.1988; -4.3; -12.2; -8.7;9999;4;0; -14.1
19.04.1988; -2.7; -12.6; -5.5;9999;3;0; -10.0
20.04.1988; 1.9; -7.8; -0.9;9999;3;0; -4.9
21.04.1988; 5.3; -4.0; 1.6;9999;2;0; -1.8
22.04.1988; 4.1; -2.4; 1.4;9999;3;0; -2.5
23.04.1988; 3.4; -3.4; -0.8;9999;3;0; -4.7
24.04.1988; 1.1; -4.9; -2.0;9999;4;0; -6.7
25.04.1988; 1.3; -5.2; -1.4;9999;4;0; -6.0
26.04.1988; 1.3; -4.5; -2.3;9999;3;0; -6.2
27.04.1988; 0.2; -4.3; -1.2;9999;2;0; -4.4
28.04.1988; 0.8; -2.2; -0.7;9999;6;1; -6.5
29.04.1988; -1.6; -4.7; -3.6;9999;4;11; -8.2
30.04.1988; -1.3; -5.2; -2.4;9999;3;3; -6.2
01.05.1988; 3.1; -2.6; 0.4;9999;5;2; -4.9
02.05.1988; 5.2; -2.4; 1.9;9999;4;0; -2.6
03.05.1988; 5.5; -2.5; 1.9;9999;4;0; -2.5
04.05.1988; 3.7; -2.9; -0.4;9999;4;0; -4.9
05.05.1988; 5.2; -3.0; 1.5;9999;6;0; -4.3
06.05.1988; 6.4; -1.6; 3.0;9999;5;0; -2.0
07.05.1988; 4.1; -0.7; 1.3;9999;1;0; -1.1
08.05.1988; 5.2; -1.0; 1.5;9999;3;0; -2.3
09.05.1988; 5.3; -0.7; 1.8;9999;2;0; -1.3
10.05.1988; 4.3; -1.6; 1.3;9999;1;0; -1.2
11.05.1988; 4.2; -1.6; 2.1;9999;3;0; -1.6
12.05.1988; 5.4; -0.6; 3.0;9999;3;0; -0.7
13.05.1988; 8.2; -0.1; 2.9;9999;3;0; -0.7
14.05.1988; 6.1; -1.6; 0.8;9999;3;0; -2.8
15.05.1988; 2.7; -2.0; -0.3;9999;3;0; -3.8
16.05.1988; 3.1; -2.8; -0.6;9999;3;0; -4.2
17.05.1988; 0.7; -2.8; -0.4;9999;2;0; -3.3
18.05.1988; 3.4; -1.0; 1.1;9999;2;3; -1.6
19.05.1988; 5.8; -0.3; 0.4;9999;2;0; -2.3
20.05.1988; 7.3; -0.4; 4.3;9999;2;0; 1.7
21.05.1988; 12.7; 3.5; 6.7;9999;3;0; 3.3
22.05.1988; 12.5; 3.0; 6.9;9999;4;0; 2.9
23.05.1988; 8.8; 2.5; 5.7;9999;3;0; 2.5
24.05.1988; 12.9; 2.9; 8.8;9999;3;0; 5.9
25.05.1988; 16.3; 4.8; 10.5;9999;3;0; 7.7
26.05.1988; 12.5; 4.5; 8.7;9999;3;0; 5.7
27.05.1988; 12.8; 3.5; 7.6;9999;3;0; 4.6
28.05.1988; 10.8; 2.7; 7.8;9999;1;0; 6.2
29.05.1988; 12.3; 3.8; 5.9;9999;3;0; 3.1
30.05.1988; 5.9; 2.0; 3.7;9999;3;0; 0.8
31.05.1988; 3.1; 1.8; 2.6;9999;3;0; -0.5
01.06.1988; 4.1; 2.4; 3.3;9999;2;6; 1.0
02.06.1988; 4.1; 1.9; 3.0;9999;1;8; 1.3
03.06.1988; 6.3; 1.8; 4.3;9999;1;2; 2.7
04.06.1988; 8.6; 2.5; 5.3;9999;2;0; 3.1
05.06.1988; 10.2; 3.5; 6.4;9999;2;1; 4.1
06.06.1988; 9.9; 3.4; 5.9;9999;4;1; 2.4
07.06.1988; 7.3; 3.1; 5.0;9999;4;0; 1.5
08.06.1988; 10.5; 3.1; 7.8;9999;3;0; 5.2
09.06.1988; 8.8; 5.2; 6.6;9999;2;0; 4.7
10.06.1988; 8.5; 4.5; 6.2;9999;2;1; 4.2
11.06.1988; 9.1; 4.3; 6.2;9999;3;0; 3.6
12.06.1988; 9.4; 8.1; 8.6;9999;4;0; 5.6
13.06.1988; 9.7; 5.5; 7.1;9999;3;0; 4.5
14.06.1988; 9.9; 5.5; 8.2;9999;2;0; 6.5
15.06.1988; 17.6; 6.4; 10.9;9999;4;0; 8.2
16.06.1988; 11.9; 7.2; 9.1;9999;4;0; 6.2
17.06.1988; 11.3; 5.4; 7.9;9999;4;0; 4.8
18.06.1988; 11.6; 5.1; 7.1;9999;2;0; 5.1
19.06.1988; 9.5; 4.8; 7.2;9999;3;0; 4.6
20.06.1988; 11.9; 6.0; 9.3;9999;2;3; 7.8
21.06.1988; 15.1; 6.8; 10.4;9999;2;0; 8.8
22.06.1988; 15.4; 5.3; 8.4;9999;2;0; 6.6
23.06.1988; 10.2; 4.9; 8.9;9999;5;0; 5.2
24.06.1988; 12.3; 6.9; 9.1;9999;6;0; 4.7
25.06.1988; 10.9; 6.7; 8.8;9999;4;0; 5.9
26.06.1988; 8.5; 7.4; 7.9;9999;4;1; 5.0
27.06.1988; 16.4; 7.7; 12.8;9999;2;5; 11.3
28.06.1988; 17.4; 8.2; 10.9;9999;3;0; 8.6
29.06.1988; 16.4; 8.0; 12.2;9999;2;0; 10.8
30.06.1988; 15.9; 9.4; 10.1;9999;2;0; 8.6
01.07.1988; 10.5; 8.8; 9.6;9999;2;2; 8.2
02.07.1988; 11.1; 8.4; 9.9;9999;2;3; 8.6
03.07.1988; 13.0; 8.4; 10.2;9999;5;0; 6.7
04.07.1988; 13.9; 8.5; 10.6;9999;5;0; 7.2
05.07.1988; 17.1; 8.9; 11.8;9999;2;2; 10.4
06.07.1988; 15.4; 9.5; 12.3;9999;2;1; 11.0
07.07.1988; 15.2; 10.7; 12.6;9999;2;1; 11.4
08.07.1988; 14.9; 10.7; 12.2;9999;4;0; 9.6
09.07.1988; 12.8; 9.0; 10.1;9999;5;0; 6.9
10.07.1988; 11.0; 9.0; 9.6;9999;2;1; 8.1
11.07.1988; 9.9; 8.9; 9.3;9999;2;5; 8.0
12.07.1988; 10.9; 8.8; 9.9;9999;1;1; 9.1
13.07.1988; 16.0; 9.2; 11.2;9999;3;0; 9.2
14.07.1988; 12.8; 9.1; 10.0;9999;2;0; 8.7
15.07.1988; 13.4; 8.2; 9.7;9999;3;0; 7.5
16.07.1988; 13.2; 8.2; 10.2;9999;3;0; 8.0
17.07.1988; 10.3; 8.4; 9.3;9999;3;31; 7.3
18.07.1988; 14.5; 8.5; 11.3;9999;3;0; 9.4
19.07.1988; 15.9; 8.0; 12.0;9999;4;0; 9.6
20.07.1988; 14.8; 9.8; 11.9;9999;3;0; 10.0
21.07.1988; 13.9; 9.8; 10.9;9999;3;0; 9.0
22.07.1988; 12.9; 9.8; 11.6;9999;1;6; 11.2
23.07.1988; 15.7; 10.7; 12.8;9999;3;0; 10.9
24.07.1988; 13.5; 9.8; 11.0;9999;3;1; 9.0
25.07.1988; 13.5; 9.7; 12.0;9999;5;0; 9.0
26.07.1988; 15.1; 9.7; 12.6;9999;3;0; 10.9
27.07.1988; 15.1; 9.7; 11.9;9999;4;0; 9.6
28.07.1988; 17.0; 10.5; 13.3;9999;2;0; 12.3
29.07.1988; 19.6; 11.1; 15.3;9999;3;0; 13.8
30.07.1988; 13.7; 10.8; 12.0;9999;2;1; 11.1
31.07.1988; 13.9; 10.6; 12.1;9999;4;0; 10.0
01.08.1988; 15.0; 11.2; 12.7;9999;2;0; 11.6
02.08.1988; 21.2; 12.7; 16.6;9999;2;0; 15.3
03.08.1988; 22.5; 11.5; 17.0;9999;3;0; 15.0
04.08.1988; 19.4; 10.8; 13.9;9999;3;0; 12.1
05.08.1988; 16.2; 10.6; 13.9;9999;6;0; 10.5
06.08.1988; 13.8; 11.6; 12.1;9999;3;0; 10.3
07.08.1988; 12.6; 10.0; 11.2;9999;3;0; 9.0
08.08.1988; 16.2; 9.9; 13.5;9999;2;0; 11.9
09.08.1988; 22.5; 10.0; 17.1;9999;3;0; 14.6
10.08.1988; 18.9; 11.5; 13.9;9999;5;0; 10.9
11.08.1988; 13.6; 11.7; 12.4;9999;3;0; 10.9
12.08.1988; 17.5; 11.6; 14.3;9999;3;0; 12.8
13.08.1988; 14.8; 11.5; 12.6;9999;1;28; 12.6
14.08.1988; 16.8; 10.4; 13.1;9999;3;0; 11.0
15.08.1988; 16.7; 7.3; 11.9;9999;3;0; 9.4
16.08.1988; 19.0; 6.6; 12.9;9999;3;0; 10.9
17.08.1988; 14.5; 9.2; 11.2;9999;4;0; 8.5
18.08.1988; 19.5; 6.6; 10.7;9999;4;0; 7.6
